LK0440|6bd786f46a19|直流电路欧姆定律是说：|D|||流过电阻的电流I，与两端的电压U成反比，与阻值R成正比|流过电阻的电流I，与两端的电压U成正比，与阻值R成正比|流过电阻的电流I，与两端的电压U成反比，与阻值R成反比|流过电阻的电流I，与两端的电压U成正比，与阻值R成反比
LK0512|954e2461be00|峰-峰值为100伏的正弦交流电压，其有效值电压为：|D|||约141伏|约70.7伏|约50伏|约35.4伏
LK0513|0c4aa7155b9e|峰值为100伏的正弦交流电压，其有效值电压为：|B|||约35.4伏|约70.7伏|约50伏|约141伏
LK0518|7d54c7284c7c|峰-峰值为100伏的正弦交流电压，其平均值电压为：|A|||0|约70.7伏|约141伏|约35.4伏
LK0519|c8a6ece2bd88|峰值为100伏的正弦交流电压，其平均值电压为：|D|||约70.7伏|约141伏|约35.4伏|0
LK0529|c348672c2390|相位差通常用来描述：|D|||两个或多个不同频率正弦信号之间的时间滞后或超前关系|两个或多个任意信号之间的幅度关系|两个或多个随机信号之间的时间滞后或超前关系|两个或多个同频率正弦信号之间的时间滞后或超前关系
LK0537|2de27f3c00e8|电源（或信号源）内阻对电路的影响是：|B|||减少电源（或信号源）本身的电能消耗|使电源（或信号源）的实际输出电压降低|使电源（或信号源）的可输出功率增加|使电源（或信号源）的电动势降低
LK0577|d2ae1d81881d|电阻元件的“额定功率”参数是指：|C|||该元件接入任何电路时的实际消耗功率|该元件正常工作时必须正好消耗的功率|该元件正常工作时所能承受的最大功率|该元件正常工作时所需要的最小功率
LK1107|5960c7cc2a4d|下面哪一个术语可以用来描述交流电每秒改变方向的次数？|A|||频率|速率|脉率|波长
LK1134|a6311a6c816b|电流使用下列哪一个单位来衡量？|D|||欧姆|瓦特|伏特|安培
LK1135|6fdbf68f6be9|电功率使用如下哪一个单位来衡量？|C|||伏特|安培|瓦特|欧姆
LK1136|79d2ff4001e4|只向一个方向流动的电流叫做什么？|A|||直流|平流|交流|常流
LK1138|7e8aac64c081|下列哪一项是电的良导体？|B|||木材|铜|橡胶|玻璃
LK1139|78fdb8233d85|下列哪一项是电的良好绝缘体？|A|||玻璃|铜|汞|铝
LK1140|1fc63c6a16f7|电能消耗的速率叫做什么？|A|||电功率|电阻|电流|电压
LK0123|d7f73855e284|用通常的调频方式进行话音通信，必要带宽约为：|B|||200Hz|6.25kHz|2700Hz|12.5kHz
LK0138|f4cc20e64e07|无线电干扰中不属于有害干扰的是：|C|||严重地损害、阻碍按规定正常开展的无线电通信业务的干扰|危害无线电导航或其他安全业务的正常运行的干扰|符合国家或国际上规定的干扰允许值和共用标准的干扰|一再阻断按规定正常开展的无线电通信业务的干扰
LK0416|39a9de571f11|可以组成完整无线电接收系统的功能部件组合是：|C|||接收天线、射频放大器、中频放大器|射频滤波器、变频器、音频滤波器|接收天线、解调器、输出部件|射频放大器、变频器、中频放大器
LK0417|bdef15640e22|可以组成完整无线电发信系统的功能部件组合是：|B|||射频振荡器、射频功率放大器、驻波测量电路|射频振荡器、调制器、发射天线|话音放大器、射频振荡器、射频功率放大器|键控电路、侧音电路、天线调谐器
LK0418|630525df7340|无线电发射机调制部件的作用是：|A|||以原始信号控制射频信号的幅度、频率、相位参数|自动控制发射信号的频谱使其保持在核准的必要带宽范围内|调整天馈系统的参数达到阻抗匹配|以电能转换效率最高的方式控制射频功率放大器的工作点
LK0420|3bcfe0dac7a9|发射天线的作用是：|B|||把无线电发射机输出的射频信号电流转换为热能|把无线电发射机输出的射频信号电流转换为空间的电磁波|通过天线的增益对无线电发射机输出的射频信号加以放大|把无线电发射机放大后的音频话音信号转换为音频电磁场
LK0421|1d1166503bb7|接收天线系统的作用是：|C|||把空间的有用电磁波转换为热能|通过天线的增益将空间有用电磁波的能量加以放大|把空间的有用电磁波转换为射频电压电流信号|把空间的有用电磁波转换为音频电压电流信号
LK0422|9abaa98ad1d7|保证业余无线电通信接收机优良接收能力的主要因素是：|D|||尽量大的音频输出功率|尽量宽的接收频率覆盖范围|尽量宽而平坦的音频频率响应|良好的抗干扰能力，足够高的灵敏度，尽量低的本机噪声和信号失真
LK0533|0e65ec029659|一个频率为F的简单正弦波信号的频谱包含有：|B|||频率为F的奇数倍的无穷多个频率分量|频率为F的一个频率分量|频率为F的整数倍的无穷多个频率分量|无穷多个连续的频率分量
LK0535|9ae23935814f|只包含一个频率分量的信号是：|B|||连续的无限窄脉冲|简单正弦波|对称方波|单个无限窄脉冲
LK0536|1ab1c6de2dba|在整个频谱内具有连续的均匀频率分量的信号是：|B|||简单正弦波|单个无限窄脉冲|连续的无限窄脉冲|对称方波
LK0572|180b038844d2|包含多个频率分量的信号通过滤波器会发生下列现象：|A|||频率失真|自激振荡|检波|非线性失真
LK0713|3a94e054cd39|一个FM话音信号在频谱仪上显示为：|B|||一条随语音闪烁的直线|一条固定的垂直线，左右伴随一组对称的随语音出现和变化的垂直线|一条复杂的周期性曲线|多条固定的直线
LK0716|532959a9664e|下列几种图表中，最容易用来表达和解释模拟FM调制原理的是：|A|||频谱图|波形图|星座图和眼图|相位矢量图
LK0784|72df7f2ada4e|业余无线电通信最常用的三种基本调制方法，其缩写AM、FM和PM，它们的中文名称分别是：|C|||幅度调制（调幅）、频率调制（调频）、脉宽调制（调脉宽）|幅度调制（调幅）、频率调制（调频）、电码调制（摩尔斯）|幅度调制（调幅）、频率调制（调频）、相位调制（调相）|频率调制（调频）、脉码调制（调脉码）、幅度调制（调幅）
LK0786|7142f322b5f2|对于给定的FM发射设备，决定其射频输出信号实际占用带宽的因素是：|A|||所传输信号的最高频率越高、幅度越大，射频输出占用带宽越宽|所传输信号的幅度越大，射频输出占用带宽越宽，但与其频率无关|射频输出实际占用带宽为由电路决定的固定值，通信常用的是25kHz或12.5kHz|所传输信号的最高频率越高，射频输出占用带宽越宽，但与其幅度无关
LK0791|3cb8d0d42cbb|什么叫做“鉴频”？|A|||对调频信号进行解调的过程称为鉴频|判断信号频率是否超过允许的频率范围的过程称为鉴频|判断信号频率是否发生了不应有的偏离或者漂移过程称为鉴频|对调幅信号进行解调的过程称为鉴频
LK0813|09d66aedf0d1|无线电发射机的效率是指：|B|||通信对象的接收天线得到的信号功率与发射机输出到天线系统的信号功率之比|输出到天线系统的信号功率与发射机所消耗的电源功率之比|通信对象的接收天线得到的信号功率与发射机所消耗的电源功率之比|输出到天线系统的有用信号功率与到达天线的包含杂散等无用信号的总功率之比
LK0814|4c36a23bc914|业余无线电发射机的效率总是明显低于1。所损耗的那部分能量：|C|||绝大部分转化为杂散等无用信号的电磁辐射|损耗的能量消失在电容、电感、开关器件等零部件中|绝大部分转化为热量，极小部分转化为无用信号的电磁辐射|绝大部分因阻抗失配而返回电源，极小部分转化为无用信号的电磁辐射
LK0816|334a78b17b54|接收机灵敏度指标数值大小所反映的意义是：|A|||灵敏度指标数值越小，接收最小信号的能力越强|灵敏度指标数值越大，接收最小信号的能力越强|灵敏度指标数值越大，对与有用信号同时出现的干扰信号的响应越灵敏|灵敏度指标数值越小，对与有用信号同时出现的干扰信号的响应越灵敏
LK0819|993f59ac152f|静噪灵敏度是指：|D|||关闭静噪电路时所能接收到的最小射频信号的输入电平|带有静噪功能的接收机关闭静噪功能时，按照灵敏度定义测得的灵敏度|带有静噪功能的接收机开启静噪功能时，按照灵敏度定义测得的灵敏度|能够使静噪电路退出静噪状态的射频信号最小输入电平
LK0854|d936a3935081|“衰减”和“衰落”是无线电通信技术中常用的名词。它们的含义分别是指：|A|||衰减是指信号通过信道或电路后功率减少，衰落是指信号通过信道或电路后发生幅度随时间而起伏|衰减是指信号通过信道或电路后发生幅度随时间而起伏，衰落是指信号通过信道或电路后功率减少|衰减和衰落是一回事，指信号通过信道或电路后发生幅度随时间而起伏|衰减和衰落是一回事，指信号通过信道或电路后功率减少
LK1044|c93961555e59|无线电发信机在无调制情况下，在一个射频周期内供给天线馈线的平均功率称为：|C|||无用功率|平均功率|载波功率|峰包功率
LK1099|167b3ee2a6c2|调频发射机在发射的语音信号上附加一个人耳听不到的低频音频，用来打开接收机的静噪。这一技术的常用名词是：|B|||单音频脉冲|CTCSS|载波静噪|DTMF
LK1100|17935e63b4f5|下列哪一项决定了FM信号的频偏？|A|||取决于被调制信号的幅度|同时取决于被调制信号的频率和幅度|取决于被调制信号与载波之间的相位角关系|取决于被调制信号的频率
LK1177|055fdbfb7624|下列哪一项术语表述了接收机区分不同信号的能力？|A|||选择性|本底噪声|灵敏度|扫描速度
LK1180|93aa092133be|接收机“过载”通常是指：|A|||输入信号过于强大，以致导致机内产生附加干扰|接收机消耗的电流太大了|由于接收机的音量调节得过大而导致的附加干扰|接收机电源的电压太高了
LK1202|b5191a67d415|以下哪种语音调制常被用于长距离弱信号的VHF或UHF联络？|B|||PM|SSB|FM|AM
LK1203|04ce8e1bc8fc|下列哪种调制被VHF和UHF业余电台本地通信广泛使用？|D|||PSK|SSB|AM|FM
LK0689|20fcb146aa35|在给业余收发信机供电的整流电源中，开关电源可以做得比变压器直接降压整流的线性电源轻巧是因为：|A|||开关电源中变压器的工作频率高得多，可以缩小磁性材料截面和减少线圈匝数|开关电源使用轻质铝材做散热器，不需要通过笨重的铁芯变压器散热|开关电源使用了半导体器件，不需要变压器|开关电路中半导体元器件的损耗小，可以使用轻巧的小规格元器件
LK0702|b2894e4b7796|由半波长偶极天线和馈电电缆构成的天馈系统，理想的工作状态是：|A|||天线上只有驻波，馈线上只有行波|天线上只有行波，馈线上只有驻波|天线和馈线上都只有驻波|天线和馈线上都只有行波
LK0904|6eec46a24420|在零仰角附近具有主辐射瓣的垂直接地天线，其振子的长度应为：|D|||1/4波长的任意整数倍|1/2波长的奇数倍|1/4波长的偶数倍|1/4波长的奇数倍
LK0910|dcc57e3ce2eb|在为业余电台选购射频电缆作为天线馈线时，最重要的两项电气参数是：|D|||长度为1/4波长、终端分别为开路和短路时的电压驻波比|铜或铝导线的截面积和常温下的最大额定电流|导线绝缘层的耐压和最高额定环境温度|特性阻抗和工作频率下单位长度的传输功率损耗
LK0918|35bf92835e62|通常把垂直偶极天线或者垂直接地天线称为“全向天线”，是因为：|C|||它们在空间没有指向性，向各个方向均匀辐射|它们在水平方向和垂直方向都有指向性|它们在水平方向没有指向性，但在立体空间有方向性|它们在垂直方向没有指向性，但在立体空间有方向性
LK0919|2d387f83f182|振子电气长度为1/4波长的垂直接地天线的最大辐射方向为：|C|||在水平方向呈现8字形方向特性|在空间没有指向性，向各个方向均匀辐射|在水平方向没有指向性，在垂直方向指向水平面|在垂直方向没有指向性，在水平方向指向前方
LK0925|06814abcf4f1|垂直接地天线（GP）的构造为电气长度为1/4波长的垂直振子加一个“接地”反射体，因其简单而被大量应用于手持和车载业余电台，但这种天线的实际工作情况往往与理论值相差较大，尤其在频率较低的频段。最常见的原因和改善办法是：|A|||缺乏有效的接地反射体。GP天线必须有足够大的接地反射体来形成振子镜像，否则谐振频率和阻抗都将与理论值有显著偏差，应尽量用大面积金属体与天线的接地端直接连接|1/4波长垂直振子太短。在振子中串联加感线圈即可解决问题|一般天线与电缆直接相连，匹配不良。在天线和电联之间加接“巴伦”即可解决问题|1/4波长垂直振子太短。改成1/2波长即可解决问题
LK0926|6766c85afff2|天线增益是指：|C|||输入到天线的总射频功率与天线辐射到空间的电磁波功率之比|天线辐射到空间的电磁波功率与输入到天线的总射频功率之比|天线在最大辐射方向上的辐射功率密度与相同条件下基准天线的辐射功率密度之比|天线在接收或发射信号时所具有的放大倍数
LK0929|111ef80eb71c|某商品天线说明书给出的增益指标以dBi为单位。其意义为：|D|||“相对于半波长偶极子天线的增益”，即最大辐射方向上的辐射功率密度与半波长偶极振子的最大辐射功率密度之比|“相对于垂直短天线的增益”，即以高度远小于波长的短垂直天线作为基准作为比较基准得到的天线增益|“相对于1/4波长接地天线的增益”，即以1/4波长垂直接地天线作为比较基准得到的天线增益|“相对于无方向性点源天线的增益”，即最大辐射方向上的辐射功率密度与理想点源天线的辐射功率密度之比
LK0930|2980d6e89ee4|某商品天线说明书给出的增益指标以dBd为单位。其意义为：|D|||“相对于1/4波长接地天线的增益”，即以1/4波长垂直接地天线作为比较基准得到的天线增益|“相对于无方向性点源天线的增益”，即最大辐射方向上的辐射功率密度与理想点源天线的辐射功率密度之比|这种表达没有说清楚计算增益所采用的比较基准，缺乏实际意义|“相对于半波长偶极子天线的增益”，即最大辐射方向上的辐射功率密度与半波长偶极振子的最大辐射功率密度之比
LK0931|157666e13a1a|某商品天线说明书给出的增益指标以dB为单位。其意义为：|A|||这种表达没有说清楚计算增益所采用的比较基准，缺乏实际意义|“相对于半波长偶极子天线的增益”，即最大辐射方向上的辐射功率密度与半波长偶极振子的最大辐射功率密度之比|“相对于垂直短天线天线的增益”，即以高度远小于波长的短垂直天线作为基准作为比较基准得到的天线增益|“相对于无方向性点源天线的增益”，即最大辐射方向上的辐射功率密度与理想点源天线的辐射功率密度之比
LK0932|a97e8a5d26da|两款VHF垂直全向天线，用作发射。甲天线增益4.5dBd，乙天线增益为5.85dBi。它们在远处某接收天线中形成的信号功率差为：|A|||甲信号比乙信号强0.8dB|乙信号比甲信号强1.35dB|乙信号比甲信号强3.5dB|甲信号比乙信号强1.35dB
LK0933|cd6d02058920|两款VHF垂直全向天线，用作发射。甲天线增益2.9dBd，乙天线增益为5.85dBi。它们在远处某接收天线中形成的信号功率差为：|A|||乙信号比甲信号强0.8dB|乙信号比甲信号强2.95dB|甲信号比乙信号强2.95dB|乙信号比甲信号强7.1dB
LK1062|7fbc2b57d993|以dBd为单位的天线增益则是指：|D|||最大辐射方向辐射功率密度与最小辐射方向辐射功率密度之比的dB值|最大辐射方向辐射功率密度与理想点源天线最大辐射方向辐射功率密度之比的dB值|最大辐射方向辐射功率密度与1/4波长垂直接地天线水平方向辐射功率密度之比的dB值|最大辐射方向辐射功率密度与半波长振子最大辐射方向辐射功率密度之比的dB值
LK1063|c91241e2b110|以dBi为单位的天线增益则是指：|A|||最大辐射方向辐射功率密度与理想点源天线最大辐射方向辐射功率密度之比的dB值|最大辐射方向辐射功率密度与1/4波长垂直接地天线水平方向辐射功率密度之比的dB值|最大辐射方向辐射功率密度与最小辐射方向辐射功率密度之比的dB值|最大辐射方向辐射功率密度与半波长振子最大辐射方向辐射功率密度之比的dB值
LK1126|46cbfd464daa|安装哪个部件可以减少在音频同轴电缆屏蔽层外皮中的感应射频电流？|C|||在电缆前端前置放大器|在电缆芯线中串联带通滤波器|在电缆外面套铁氧体磁环|在电缆芯线中串联低通滤波器
LK1173|be253a97020e|射频同轴电缆在业余电台中的主要用处是？|A|||将无线电信号从发射机传送到天线|将电能从汽车的电池输送到移动车载电台|将信号从TNC传送到电脑|用来遮蔽天线塔上的支杆，管子等柱状物体
LK1183|97dc5ea0b363|假负载的主要作用是？|D|||改善天线的辐射效率|防止发射机过调制|增强接收机的信噪比|在测试设备时不让无线电信号真正地发射出去
LK1184|a23a785a2244|下列哪一个设备可以用来测定天线当前的谐振频率？|A|||天线分析仪|电子管电压表|频率计数器|品质因数计
LK1185|a6d56efe6487|在业余无线电通信中，“驻波比”通常用来衡量：|A|||负载与传输线的匹配质量|发射机的能效比|传输线的制造质量|电台接地的质量
LK1186|34f01fb41f21|天线与馈线完美匹配时，在驻波表中显示的驻波比是？|A|||1:1|1:3|0|2:1
LK1188|7b47d839dc49|馈线中的功率损耗会？|A|||变成热量|使你的信号失真|传回你的发射机并可能导致损害|使驻波比增加
LK1189|bdd1b25fd09e|导致同轴电缆损害的最常见的原因是什么？|B|||伽马射线|电缆受潮|速度因子超过了1|过载
LK1190|b85d00e769f1|为什么要求同轴电缆的外皮能抵挡紫外线？|A|||紫外线能破坏电缆的外皮，使水分渗入|紫外线会使电缆外皮中的功率损耗加大|紫外线和射频信号会混合在一起导致干扰|这样就可以减少谐波
LK1191|a90a6929fe0a|和固体电介质同轴电缆相比，空气电介质同轴电缆的劣势是什么？|A|||空气电介质电缆要采取特别的手段来防止水分进入电缆|空气电介质电缆的每米损耗更大|空气电介质电缆不能用于VHF或UHF段|空气电介质电缆不能在冰点以下使用
LK1211|6b9c174c9ffe|下列关于直立天线的陈述，哪一项是正确的？|A|||该天线发射的电磁波电场垂直于地面|该天线发射的电磁波磁场垂直于地面|相位被反相了|相位被倒转了
LK1213|e78f075ff359|就大多数手持电台随机附送的“橡皮天线”来说，它的劣势是什么？|C|||它发射的是圆极化的信号|如果橡胶的一头损坏了，那么它很快就会解体|相对于全尺寸天线，它的发射和接收效率较低|以上三项全部正确
LK1216|6687445bfa1c|天线的增益是什么意思？|D|||当发射机在更高的频率发射时，天线会额外地减少一部分功率|相对于参考天线，发射或接收时的阻抗增加|对于发射机的功率输入，天线附加的一部分额外功率|相对于参考天线，在某一方向上信号强度的增加
LK1217|0158e13b81ea|为什么在使用同轴电缆连接天线时，最好有一个较低的驻波比？|A|||使能量更有效率地传送，减少损耗|能延长发信机的使用寿命|减少对电视的干扰|能延长天线的使用寿命
LK1218|ae8a6e06355b|业余无线电普遍使用的同轴电缆的特性阻抗是？|A|||50欧姆|12欧姆|600欧姆|8欧姆
LK1219|8727288f3b94|为什么同轴电缆在业余无线电界的使用相对于其他馈线来说更多？|B|||因为它比其它任何一种馈线都便宜|因为它使用方便，与周围环境之间的相互影响小|因为它可以相对其它馈线传送更大的功率|因为它比其它任何一种馈线的损耗都低
LK1221|7718e2105d9a|通过同轴电缆的信号频率越高，通常产生什么影响？|C|||反射功率越高|特性阻抗越高|损耗越高|驻波比越高
LK1222|a6d6b97463aa|对于400MHz以上的信号，通常会使用的同轴电缆连接器是：|A|||N型连接器|DB-23型连接器|M型连接器|RS-213型连接器
LK1223|59d60e8bc9f9|下列哪一项有可能导致驻波比不稳定读数的？|D|||发射机过调制|发射机采用了频率调制|来自其他电台的干扰导致信号失真|天线与馈线的连接头接触不良
LK1224|5400baf50c8c|下列馈线中，哪一种在VHF和UHF频段的损耗最小？|A|||空气介质同轴硬电缆|75欧姆同轴软电缆|多芯不平衡电缆|50欧姆同轴软电缆
LK0972|47bd1af4f173|无线电波在真空中的速度大致为：（”x＾m”表示“x的m次方”）|C|||3.1416×10＾12 米/秒|3×10＾7 米/秒|3×10＾8 米/秒|6.88×10＾6 米/秒
LK0973|16c00e51b738|天线工程中计算振子长度时需要知道电波在天线中的传播速度。电波在天线导线中的传播速度大约是：|B|||与真空波速相同|真空波速的0.95倍|真空波速的1.05倍|真空波速的1.41倍
LK0974|3f05d34275b1|天线工程中计算馈线长度时经常需要知道电波在馈线中的传播速度。常用业余频段的电波在同轴电缆中的传播速度大约是：|B|||真空波速的1.65倍|真空波速的0.65倍|与真空波速相同|真空波速的1.54倍
LK1058|defbe8b88fe2|无线电波按传播方式可主要分为下列种类：|C|||正弦波、方波、三角波等|调幅波、调频波、调相波等|地面波、天波、空间波、散射波等|长波、中波、短波、超短波、微波等
LK1060|d78daa5ebbb8|无线电波在自由空间中的传播路径损耗遵循下列规律：|C|||与距离的平方成正比，与频率无关|与距离成正比，与频率的平方成正比|与距离的平方成正比，与频率的平方成正比|与距离的平方成正比，与频率的平方成反比，
LK1067|b6c0b10bb34f|地波是沿地面传播的无线电波，其衰减因子取决于：|B|||电波频率、发射功率和天线增益|电波频率、地面导电率和传播距离|电波频率、太阳活动情况和地磁活动情况|天线高度、发射功率和调制方式
LK1068|2358116d3b72|决定超短波视距传播距离极限的主要因素是：|A|||发射天线和接收天线离地面的相对高度值|发射天线和接收天线离海平面的绝对高度值|发射天线和接收天线离地面的相对于波长的高度系数，即离地高度除以波长|发射天线和接收天线的增益
LK1104|edf1c299b810|多径传播对UHF波段或VHF波段数据通信的影响是：|D|||随着传播路径的增加，接收到的数据速率会线性地减小|如果使用FM方式调制的话，不会观察到任何反常现象|随着传播路径的增加，数据通信速率会线性地增加|可能使误码率增大
LK1106|1cd2897d96fe|在一个周期内，电磁波走过一定的距离，这个距离叫做：|B|||波展|波长|波形|波速
LK1108|d5aa7d39995d|无线电波的两个组成部分是？|A|||电场和磁场|电离辐射和非电离辐射|电压和电流|直流和交流
LK1109|118de2c295f7|无线电波的传播速度有多快？|A|||和光速一样|和它的波长成反比例关系|速度随着频率的增加而增加|和音速一样
LK1110|9d521f534cd6|无线电波的频率和它的波长有什么样的关系？|D|||如果频率增加，则波长变长|该电磁波的波长取决于信号所占的带宽|波长与频率之间没有固定的联系|如果频率增加，则波长变短
LK1111|077ea392429b|在已知电磁波频率的情况下，下面哪一种方法可以用来计算它的波长？|A|||使用300除以频率的兆赫数（MHz）可以得到以米为单位的波长|将频率的兆赫数（MHz）除以300可以得到以米为单位的波长|将频率的赫兹数（Hz）除以300可以得到以米为单位的波长|使用频率的赫兹数（Hz）乘以300可以得到以米为单位的波长
LK1115|020583e1ce34|在自由空间中，无线电波的速度约是多少？|D|||3000千米/每秒|18600英里/每小时|300000英里/每小时|300000000米/每秒
LK1116|0e525008e100|如果你收到了一个从上千公里以外的距离传播过来的VHF信号，最可能的原因是：|A|||信号被突发E电离层反射过来|信号经过了地下传输过来|信号经过了宇宙的反射|信号被附近的雷雨区反射过来
LK1143|d2bd6806663f|下列哪一个缩写经常在无线电工程文章中用来代表各种类型的无线电波？|B|||VHF|RF|AF|HF
LK1144|e43d7d9eaacb|在空间中传播的电磁波，一般被叫做什么？|D|||声波|重力波|压力波|无线电波
LK0255|eba9f8bc1979|收发信机面板上或设置菜单中的符号VOX代表什么功能？|A|||发信机声控，接入后将根据对话筒有无语音输入的判别自动控制收发转换|自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比|发信自动音量控制，对音频输入电平进行检测并反馈控制，以维持其在适当限度之内|发信自动电平控制，对射频输出电平进行检测并反馈控制，以维持其在适当限度之内
LK0258|312186a9aeb8|收发信机中的PTT是指什么信号？|C|||发信语音压缩，对音频输入电平进行检测并反馈控制，以提升语音包络幅度较小的部分|收信机前置放大器，在接收微弱信号时接入（此时某些技术指标可能低于额定值）|按键发射，有信号（一般为对地接通）时发射机由等待转为发射|自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比
LK0259|3632dfac2a26|收发信机面板上或设置菜单中的符号SQL代表什么功能？|C|||自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比|收信机前置放大器，在接收微弱信号时接入（此时某些技术指标可能低于额定值）|静噪控制，检测到接收信号低于一定电平时关断音频输出|发信语音压缩，对音频输入电平进行检测并反馈控制，以提升语音包络幅度较小的部分
LK0260|796b1a919829|有些调频接收机的参数设置菜单有NFM和WFM两种选择。它们的含义是：|D|||NFM为调频通信本地方式（较低灵敏度），WFM为调频通信远程方式（最高灵敏度）|NFM为单频率守候方式，WFM为双频率守候方式|NFM代表数字化语音方式，WFM代表模拟语音方式|NFM为窄带调频方式，适用于信道带宽25kHz/12.5kHz的通信信号；WFM为宽带调频方式，适用于接收信道带宽180kHz左右的广播信号
LK0261|2f8c2cbc4b97|某些对讲机具有发送DTMF码的功能。缩写DTMF指的是：|C|||自动静噪，即在接收机没有收到信号时自动关闭音频输出|数字设备识别码，即在松开PTT按键时自动发送一串代表设备代号的二进制数据|双音多频编码，由8个音调频率中的两个频率组合成的控制信号，代表16种状态之一，用于遥控和传输数字等简单字符|亚音调静噪，即从67-250.3Hz的38个亚音调频率中选取一个作为选通信号，代表38种状态之一，接收机没有收到特定的选通信号时自动关闭音频输出
LK0262|ad664d1370be|某些对讲机具有发送CTCSS码的功能。缩写CTCSS指的是：|D|||数字设备识别码，即在松开PTT按键时自动发送一串代表设备代号的二进制数据|双音多频编码，由8个音调频率中的两个频率组合成的控制信号，代表16种状态之一，用于遥控和传输数字等简单字符|自动静噪，即在接收机没有收到信号时自动关闭音频输出|亚音调静噪，即从67-250.3Hz的38个亚音调频率中选取一个作为选通信号，代表38种状态之一，接收机没有收到特定的选通信号时自动关闭音频输出
LK0783|62ecbe2f101b|关于是否可以在FM话音通信时单凭接收机听到对方语音的音量大小来准确判断对方信号的强弱，正确答案及其理由是：|D|||不能。因为信号越强，自动增益控制作用也越强，增益的急剧减小使声音反而被压低|能。最后的信号是接收到的射频信号经过放大处理得到的，当然信号强声音越大|能。调频信号越强，频偏也必然越大，解调后的声音也越大|不能。因为鉴频输出大小只取决于射频信号的频偏，而且正常信号的幅度会被限幅电路切齐到同样大小
LK0788|e949c6daa5db|用设置在NFM方式的对讲机接收WFM信号，其效果为：|C|||听不到信号，但接收到信号时调频噪声会变得寂静|可以正常听到信号，但声音的高音频部分衰减较大，缺乏高音|可以听到信号，但当调制信号幅度较大、音调较高时会发生明显非线性失真|可以正常听到信号，但声音比较小
LK0789|124b56621e2b|用设置在WFM方式的对讲机接收NFM信号，其效果为：|C|||可以正常听到信号，但声音的高音频部分衰减较大，缺乏高音|听不到信号，但接收到信号时调频噪声会变得寂静|可以正常听到信号，但声音比较小|可以听到信号，但当调制信号幅度较大、音调较高时会发生明显非线性失真
LK0790|0a15c73e7e77|调频接收机没有接收到信号时，会输出强烈的噪声。关于这种噪声的描述是：|D|||由天线接收到的背景噪声的随机幅度变化经放大形成，其大小与天线背景噪声电压的平方根成正比|由天线接收到的背景噪声的随机幅度变化经放大形成，其大小与天线背景噪声电压成正比|由天线接收到的背景噪声的随机幅度变化经放大形成，其大小与天线背景噪声电压的平方成正比|由天线背景噪声和机内电路噪声的随机频率变化经鉴频形成，其大小与天线接收到的背景噪声幅度无关
LK0855|4837aeb7628f|如果业余中继台发射机被断断续续的干扰信号所启动，夹杂着不清楚的语音，根据覆盖区内其他业余电台的监听，确定中继台上行频率并没有电台工作。则：|C|||可能是中继台发射机发生了寄生振荡|可能是中继台接收机发生了寄生振荡|可能是中继台附近的两个其他发射机的强信号在中继台上行频率造成了互调干扰|肯定是中继台接收机受到了人为恶意干扰
LK0898|f9317b172620|业余电台在进行业余卫星通信时使用超过常规要求的发射功率，造成的结果以及对这种做法的态度是：|A|||过强的上行信号会使卫星转发器压低对其他信道的转发功率，严重影响别人通信；必须反对|上行功率越大，转发的效果越好，通信范围越大；可提倡|上行功率太大造成浪费和电磁污染；不提倡|上行功率超过一定值对通信效果改善不大，但并无明显坏处；无所谓
LK0971|5a73ab8d9a47|即使在空旷平地，接收到的本地VHF/UHF信号强度也可能会随着接收位置的移动而发生变化，最主要的可能原因是：|D|||不同接收位置大地导电率有差异|收发位置之间的空气流动造成电波折射不均匀而飘移|移动过程中设备与大地之间的分布电容发生微小的变动|直射和经地面反射等多条路径到达的电波相位不同，互相叠加或抵消造成衰落（多径效应）
LK1065|fdddfa775e93|在相距不远的两点接收同一个远方信号，信号强度发生很大差别，且差别随两点间距离的增大呈周期性变化。这是因为：|B|||大气扰动影响|多径传播，各路径到达的信号相位延迟不同而互相干涉|发射机到两接收点传播距离不同造成传播路径衰耗不同|地磁影响影响
LK1130|d19a785028b8|收发信机中的静噪控制的目的是什么？|B|||控制发射机的输出功率|在没有信号的情况下，关闭音频输出，使其不会输出噪音。|使接收机的输出音量调到最大|可以进行自动增益控制
LK1182|687088c0c7ae|如果对方报告你的调频电台发射的信号听起来失真严重、可辨度差，可能的原因是：|D|||电台所处的位置不好|电台的发射频率不准确|电台的电源电压不足|三项都可能
LK1237|6f774ee873a4|一些VHF/UHF业余无线电调频手持对讲机或车载台的设置菜单中有“全频偏”和“半频偏”的选择，其表示的意义是：|C|||全频偏方式语音信号经过压缩，半频偏方式语音信号只压缩低音频分量|全频偏方式适用于收发异频的中继台通信，半频偏方式适用于同频对讲通信|分别表示信道间隔为25kHz或者12.5kHz|全频偏方式下发射频率的误差比半频偏方式大一倍
